LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR,LOCALE,LOC_OTHER,LOC_COUNT,LOC_SCH
3601164,FORTE PREPARATORY ACADEMY CHARTER SCHOOL,36,32-20 108TH ST,EAST ELMHURST,NY,11369,36,36081,Queens County,40.759363,-73.861564,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3614,36035,36013,2017-2018,11,0.0,1,11
3601165,BRILLA COLLEGE PREPARATORY CHARTER SCHOOL VERITAS,36,500 COURTLANDT AVE,BRONX,NY,10451,36,36005,Bronx County,40.815432,-73.919887,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36032,2017-2018,11,0.0,1,11
3601166,HEBREW LANGUAGE ACADEMY CHARTER SCHOOL 2,36,1870 STILLWELL AVE,BROOKLYN,NY,11223,36,36047,Kings County,40.600865,-73.986348,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36047,36022,2017-2018,11,0.0,1,11
3601167,SUCCESS ACADEMY CHARTER SCHOOL-HUDSON YARDS,36,500 W 41ST ST,NEW YORK,NY,10018,36,36061,New York County,40.759011,-73.99647,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36075,36027,2017-2018,11,0.0,1,11
3601168,EXPLORATION ELE CS - SCIENCE-TECHNOL,36,1001 LAKE AVE,ROCHESTER,NY,14613,36,36055,Monroe County,43.184094,-77.632782,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36136,36056,2017-2018,12,0.0,1,12
3602300,ABBOTT UNION FREE SCHOOL DISTRICT,36,100 N BROADWAY,IRVINGTON,NY,10533,36,36119,Westchester County,41.042516,-73.86354,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36092,36035,2017-2018,21,0.0,1,21
3602310,GLENS FALLS COMMON SCHOOL DISTRICT,36,120 LAWRENCE ST,GLENS FALLS,NY,12801,36,36113,Warren County,43.314311,-73.632121,24020,"Glens Falls, NY",1,104,"Albany-Schenectady, NY",N,N,3621,36114,36045,2017-2018,13,0.0,1,13
3602340,SOUTH JEFFERSON CENTRAL SCHOOL DISTRICT,36,13180 US RT 11,ADAMS CENTER,NY,13606,36,36045,Jefferson County,43.85877,-76.00631,48060,"Watertown-Fort Drum, NY",1,N,N,N,N,3621,36117,36048,2017-2018,41,18.61,2,"41, 42"
3602370,ADDISON CENTRAL SCHOOL DISTRICT,36,7 CLEVELAND DR-STE 101,ADDISON,NY,14801,36,36101,Steuben County,42.100518,-77.231362,18500,"Corning, NY",2,236,"Elmira-Corning, NY",N,N,3623,36132,36058,2017-2018,42,0.0,1,42
3602400,AFTON CENTRAL SCHOOL DISTRICT,36,29 ACADEMY ST,AFTON,NY,13730,36,36017,Chenango County,42.230155,-75.527945,N,N,0,N,N,N,N,3622,36122,36052,2017-2018,42,0.0,1,42
3602430,AKRON CENTRAL SCHOOL DISTRICT,36,47 BLOOMINGDALE AVE,AKRON,NY,14001,36,36029,Erie County,43.024464,-78.489686,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",1,160,"Buffalo-Cheektowaga, NY",N,N,3627,36144,36061,2017-2018,31,0.0,1,31
3602460,ALBANY CITY SCHOOL DISTRICT,36,ACADEMY PARK,ALBANY,NY,12207,36,36001,Albany County,42.653066,-73.754947,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36109,36044,2017-2018,13,0.01,2,"13, 21"
3602520,ALBION CENTRAL SCHOOL DISTRICT,36,324 EAST AVE,ALBION,NY,14411,36,36073,Orleans County,43.239924,-78.18381000000001,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3627,36139,36062,2017-2018,32,0.0,1,32
3602550,ALDEN CENTRAL SCHOOL DISTRICT,36,13190 PARK ST,ALDEN,NY,14004,36,36029,Erie County,42.903498,-78.496356,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",1,160,"Buffalo-Cheektowaga, NY",N,N,3627,36144,36059,2017-2018,41,21.22,2,"21, 41"
3602580,ALEXANDER CENTRAL SCHOOL DISTRICT,36,3314 BUFFALO ST,ALEXANDER,NY,14005,36,36037,Genesee County,42.901095000000005,-78.260596,12860,"Batavia, NY",2,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3627,36139,36061,2017-2018,32,43.93,2,"32, 41"
3602670,ALEXANDRIA CENTRAL SCHOOL DISTRICT,36,34 BOLTON AVE,ALEXANDRIA BAY,NY,13607,36,36045,Jefferson County,44.335511,-75.910398,48060,"Watertown-Fort Drum, NY",1,N,N,N,N,3621,36116,36048,2017-2018,42,0.0,1,42
3602700,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,36,6795 RT 21,ALMOND,NY,14804,36,36003,Allegany County,42.295915,-77.751256,N,N,0,N,N,N,N,3623,36148,36057,2017-2018,41,0.0,1,41
3602730,WINDSOR CENTRAL SCHOOL DISTRICT,36,1191 NY RT 79,WINDSOR,NY,13865,36,36007,Broome County,42.06573,-75.642927,13780,"Binghamton, NY",1,N,N,N,N,3622,36122,36052,2017-2018,42,34.96,2,"22, 42"
3602820,ALTMAR-PARISH-WILLIAMSTOWN CENTRAL SCHOOL DISTRICT,36,639 COUNTY RT 22,PARISH,NY,13131,36,36075,Oswego County,43.443526,-76.053129,45060,"Syracuse, NY",1,532,"Syracuse-Auburn, NY",N,N,3622,36120,36048,2017-2018,42,0.0,1,42
3602880,AMAGANSETT UNION FREE SCHOOL DISTRICT,36,320 MAIN ST,AMAGANSETT,NY,11930,36,36103,Suffolk County,40.976394,-72.137727,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36001,36001,2017-2018,31,0.0,1,31
3602920,AMHERST CENTRAL SCHOOL DISTRICT,36,55 KINGS HWY,AMHERST,NY,14226,36,36029,Erie County,42.956188,-78.790369,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",1,160,"Buffalo-Cheektowaga, NY",N,N,3626,36146,36061,2017-2018,21,0.0,1,21
3602940,AMITYVILLE UNION FREE SCHOOL DISTRICT,36,150 PARK AVE,AMITYVILLE,NY,11701,36,36103,Suffolk County,40.677122,-73.41873100000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3602,36011,36008,2017-2018,21,0.0,1,21
3602970,AMSTERDAM CITY SCHOOL DISTRICT,36,140 SARATOGA AVE,AMSTERDAM,NY,12010,36,36057,Montgomery County,42.964211,-74.176533,11220,"Amsterdam, NY",2,104,"Albany-Schenectady, NY",N,N,3620,36111,36046,2017-2018,31,29.83,2,"31, 41"
3603000,ANDES CENTRAL SCHOOL DISTRICT,36,85 DELAWARE AVE,ANDES,NY,13731,36,36025,Delaware County,42.189829,-74.78730900000001,N,N,0,N,N,N,N,3619,36101,36051,2017-2018,42,0.0,1,42
3603030,ANDOVER CENTRAL SCHOOL DISTRICT,36,31-35 ELM ST,ANDOVER,NY,14806,36,36003,Allegany County,42.159414,-77.791473,N,N,0,N,N,N,N,3623,36148,36057,2017-2018,42,0.0,1,42
3603060,SCHENEVUS CENTRAL SCHOOL DISTRICT,36,159 MAIN ST,SCHENEVUS,NY,12155,36,36077,Otsego County,42.550740000000005,-74.819055,36580,"Oneonta, NY",2,N,N,N,N,3619,36101,36051,2017-2018,43,0.0,1,43
3603180,ARDSLEY UNION FREE SCHOOL DISTRICT,36,500 FARM RD,ARDSLEY,NY,10502,36,36119,Westchester County,41.021909,-73.83332,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3616,36092,36035,2017-2018,21,0.0,1,21
3603210,ARGYLE CENTRAL SCHOOL DISTRICT,36,5023 STATE RT 40,ARGYLE,NY,12809,36,36115,Washington County,43.241171,-73.484823,24020,"Glens Falls, NY",1,104,"Albany-Schenectady, NY",N,N,3621,36113,36045,2017-2018,41,0.0,1,41
3603240,ARKPORT CENTRAL SCHOOL DISTRICT,36,35 EAST AVE,ARKPORT,NY,14807,36,36101,Steuben County,42.395559,-77.690248,18500,"Corning, NY",2,236,"Elmira-Corning, NY",N,N,3623,36133,36058,2017-2018,33,0.0,1,33
3603270,ARLINGTON CENTRAL SCHOOL DISTRICT,36,144 TODD HILL RD,LAGRANGEVILLE,NY,12540,36,36027,Dutchess County,41.65564,-73.777441,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3619,36105,36041,2017-2018,21,20.33,2,"21, 41"
3603420,ATTICA CENTRAL SCHOOL DISTRICT,36,3338 E MAIN ST,ATTICA,NY,14011,36,36121,Wyoming County,42.860784,-78.261145,N,N,0,N,N,N,N,3627,36147,36059,2017-2018,41,31.55,2,"32, 41"
3603480,AUBURN CITY SCHOOL DISTRICT,36,78 THORNTON AVE,AUBURN,NY,13021,36,36011,Cayuga County,42.9136,-76.5791,12180,"Auburn, NY",2,532,"Syracuse-Auburn, NY",N,N,3624,36126,36054,2017-2018,32,0.0,1,32
3603630,AVOCA CENTRAL SCHOOL DISTRICT,36,17 OLIVER ST #29,AVOCA,NY,14809,36,36101,Steuben County,42.411905,-77.416186,18500,"Corning, NY",2,236,"Elmira-Corning, NY",N,N,3623,36132,36058,2017-2018,42,0.0,1,42
3603660,AVON CENTRAL SCHOOL DISTRICT,36,191 CLINTON ST,AVON,NY,14414,36,36051,Livingston County,42.906023000000005,-77.739181,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3627,36133,36059,2017-2018,31,0.0,1,31
3603720,BABYLON UNION FREE SCHOOL DISTRICT,36,50 RAILROAD AVE,BABYLON,NY,11702,36,36103,Suffolk County,40.699047,-73.325216,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3602,36009,36004,2017-2018,21,0.0,1,21
3603810,BAINBRIDGE-GUILFORD CENTRAL SCHOOL DISTRICT,36,18 JULIAND ST,BAINBRIDGE,NY,13733,36,36017,Chenango County,42.29412,-75.484474,N,N,0,N,N,N,N,3622,36122,36052,2017-2018,42,0.0,1,42
3603840,BALDWIN UNION FREE SCHOOL DISTRICT,36,960 HASTINGS ST,BALDWIN,NY,11510,36,36059,Nassau County,40.636088,-73.604658,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3604,36021,36009,2017-2018,21,0.0,1,21
3603870,BALDWINSVILLE CENTRAL SCHOOL DISTRICT,36,29 E ONEIDA ST,BALDWINSVILLE,NY,13027,36,36067,Onondaga County,43.164128,-76.33301800000001,45060,"Syracuse, NY",1,532,"Syracuse-Auburn, NY",N,N,3624,36120,36050,2017-2018,21,8.59,2,"21, 41"
3603930,BALLSTON SPA CENTRAL SCHOOL DISTRICT,36,70 MALTA AVE,BALLSTON SPA,NY,12020,36,36091,Saratoga County,43.004545,-73.84561000000001,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3621,36112,36049,2017-2018,23,36.82,2,"23, 41"
3603960,BARKER CENTRAL SCHOOL DISTRICT,36,1628 QUAKER RD,BARKER,NY,14012,36,36063,Niagara County,43.336223,-78.55786,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",1,160,"Buffalo-Cheektowaga, NY",N,N,3627,36144,36062,2017-2018,42,0.0,1,42
3603990,BATAVIA CITY SCHOOL DISTRICT,36,260 STATE ST,BATAVIA,NY,14020,36,36037,Genesee County,43.011707,-78.17961100000001,12860,"Batavia, NY",2,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3627,36139,36061,2017-2018,32,0.0,1,32
3604050,BATH CENTRAL SCHOOL DISTRICT,36,25 ELLAS AVE,BATH,NY,14810,36,36101,Steuben County,42.340174000000005,-77.323518,18500,"Corning, NY",2,236,"Elmira-Corning, NY",N,N,3623,36132,36058,2017-2018,32,0.0,1,32
3604080,BAY SHORE UNION FREE SCHOOL DISTRICT,36,75 W PERKAL ST,BAY SHORE,NY,11706,36,36103,Suffolk County,40.7329,-73.2534,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3602,36007,36004,2017-2018,21,0.0,1,21
3604110,BAYPORT-BLUE POINT UNION FREE SCHOOL DISTRICT,36,189 ACADEMY ST,BAYPORT,NY,11705,36,36103,Suffolk County,40.7416,-73.0548,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3602,36007,36003,2017-2018,21,0.0,1,21
3604140,BEACON CITY SCHOOL DISTRICT,36,10 EDUCATION DR,BEACON,NY,12508,36,36027,Dutchess County,41.4961,-73.97200000000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3618,36104,36041,2017-2018,21,0.0,1,21
3604200,BEAVER RIVER CENTRAL SCHOOL DISTRICT,36,9508 ARTZ RD,BEAVER FALLS,NY,13305,36,36049,Lewis County,43.880467,-75.437762,N,N,0,N,N,N,N,3621,36117,36047,2017-2018,42,0.0,1,42
3604290,BEEKMANTOWN CENTRAL SCHOOL DISTRICT,36,37 EAGLE WAY,WEST CHAZY,NY,12992,36,36019,Clinton County,44.773627000000005,-73.490323,38460,"Plattsburgh, NY",2,N,N,N,N,3621,36115,36045,2017-2018,42,27.17,2,"41, 42"
3604350,BELFAST CENTRAL SCHOOL DISTRICT,36,1 KING ST,BELFAST,NY,14711,36,36003,Allegany County,42.341589,-78.117093,N,N,0,N,N,N,N,3623,36148,36057,2017-2018,43,0.0,1,43
3604370,BELLEVILLE-HENDERSON CENTRAL SCHOOL DISTRICT,36,8372 COUNTY RT 75,ADAMS,NY,13605,36,36045,Jefferson County,43.78056,-76.119,48060,"Watertown-Fort Drum, NY",1,N,N,N,N,3621,36120,36048,2017-2018,42,0.0,1,42
3604410,BELLMORE UNION FREE SCHOOL DISTRICT,36,580 WINTHROP AVE,BELLMORE,NY,11710,36,36059,Nassau County,40.666146000000005,-73.52496500000001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3604,36014,36008,2017-2018,21,0.0,1,21
3604530,BEMUS POINT CENTRAL SCHOOL DISTRICT,36,3980 DUTCH HOLLOW RD,BEMUS POINT,NY,14712,36,36013,Chautauqua County,42.161125,-79.323188,27460,"Jamestown-Dunkirk-Fredonia, NY",2,N,N,N,N,3623,36150,36057,2017-2018,41,0.0,1,41
3604590,BERKSHIRE UNION FREE SCHOOL DISTRICT,36,13640 RT 22,CANAAN,NY,12029,36,36021,Columbia County,42.415847,-73.406324,26460,"Hudson, NY",2,104,"Albany-Schenectady, NY",N,N,3619,36107,36043,2017-2018,41,42.17,2,"32, 41"
3604620,BERLIN CENTRAL SCHOOL DISTRICT,36,17400 NY 22,CHERRY PLAIN,NY,12040,36,36083,Rensselaer County,42.63789,-73.357506,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3619,36107,36043,2017-2018,42,0.0,1,42
3604650,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,36,1738 HELDERBERG TRAIL,BERNE,NY,12023,36,36001,Albany County,42.625655,-74.144176,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36111,36046,2017-2018,42,0.0,1,42
3604710,BETHLEHEM CENTRAL SCHOOL DISTRICT,36,700 DELAWARE AVE,DELMAR,NY,12054,36,36001,Albany County,42.612352,-73.856722,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36109,36044,2017-2018,21,8.93,2,"21, 41"
3604740,BETHPAGE UNION FREE SCHOOL DISTRICT,36,10 CHERRY AVE,BETHPAGE,NY,11714,36,36059,Nassau County,40.754878,-73.483164,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3603,36015,36005,2017-2018,21,0.0,1,21
3604757,GILBERTSVILLE-MOUNT UPTON CENTRAL SCHOOL DISTRICT,36,693 STATE HWY 51,GILBERTSVILLE,NY,13776,36,36077,Otsego County,42.444519,-75.347536,36580,"Oneonta, NY",2,N,N,N,N,3619,36122,36051,2017-2018,42,0.0,1,42
3604758,KIRYAS JOEL VILLAGE UNION FREE SCHOOL DISTRICT,36,48 BAKERTOWN RD-STE 401,MONROE,NY,10950,36,36071,Orange County,41.33385,-74.161361,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3618,36098,36039,2017-2018,21,0.0,1,21
3604870,BINGHAMTON CITY SCHOOL DISTRICT,36,164 HAWLEY ST,BINGHAMTON,NY,13901,36,36007,Broome County,42.09885,-75.903454,13780,"Binghamton, NY",1,N,N,N,N,3622,36123,36052,2017-2018,13,0.0,1,13
3604920,EAST BLOOMFIELD CENTRAL SCHOOL DISTRICT,36,45 MAPLE AVE-STE A,BLOOMFIELD,NY,14469,36,36069,Ontario County,42.89691,-77.420721,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3627,36131,36055,2017-2018,41,0.0,1,41
3605010,BOLTON CENTRAL SCHOOL DISTRICT,36,26 HORICON AVE,BOLTON LANDING,NY,12814,36,36113,Warren County,43.560572,-73.65589200000001,24020,"Glens Falls, NY",1,104,"Albany-Schenectady, NY",N,N,3621,36114,36045,2017-2018,42,0.0,1,42
3605040,ADIRONDACK CENTRAL SCHOOL DISTRICT,36,110 FORD ST,BOONVILLE,NY,13309,36,36065,Oneida County,43.482559,-75.336651,46540,"Utica-Rome, NY",1,N,N,N,N,3622,36118,36047,2017-2018,42,0.0,1,42
3605220,BRADFORD CENTRAL SCHOOL DISTRICT,36,2820 RT 226,BRADFORD,NY,14815,36,36097,Schuyler County,42.365417,-77.094719,N,N,0,N,N,N,N,3623,36132,36058,2017-2018,42,0.0,1,42
3605280,BRENTWOOD UNION FREE SCHOOL DISTRICT,36,52 3RD AVE,BRENTWOOD,NY,11717,36,36103,Suffolk County,40.77391,-73.255261,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3602,36006,36004,2017-2018,21,0.0,1,21
3605310,BREWSTER CENTRAL SCHOOL DISTRICT,36,30 FARM-TO-MARKET RD,BREWSTER,NY,10509,36,36079,Putnam County,41.437470000000005,-73.604341,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3618,36094,36040,2017-2018,41,0.0,1,41
3605340,BRIARCLIFF MANOR UNION FREE SCHOOL DISTRICT,36,45 INGHAM RD,BRIARCLIFF MANOR,NY,10510,36,36119,Westchester County,41.147711,-73.817721,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3617,36092,36040,2017-2018,21,0.0,1,21
3605370,BRIDGEHAMPTON UNION FREE SCHOOL DISTRICT,36,2685 MONTAUK HWY,BRIDGEHAMPTON,NY,11932,36,36103,Suffolk County,40.938244000000005,-72.294792,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3601,36001,36001,2017-2018,41,0.0,1,41
3605460,BRIGHTON CENTRAL SCHOOL DISTRICT,36,2035 MONROE AVE,ROCHESTER,NY,14618,36,36055,Monroe County,43.124502,-77.56312700000001,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36136,36056,2017-2018,21,0.0,1,21
3605520,BRUNSWICK CENTRAL SCHOOL DISTRICT (BRITTONKILL),36,3992 NY RT 2,TROY,NY,12180,36,36083,Rensselaer County,42.751076000000005,-73.568696,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3619,36107,36043,2017-2018,41,0.0,1,41
3605580,BROCKPORT CENTRAL SCHOOL DISTRICT,36,40 ALLEN ST,BROCKPORT,NY,14420,36,36055,Monroe County,43.204497,-77.947568,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3625,36139,36062,2017-2018,31,0.0,1,31
3605610,BROCTON CENTRAL SCHOOL DISTRICT,36,138 W MAIN ST,BROCTON,NY,14716,36,36013,Chautauqua County,42.383509,-79.452461,27460,"Jamestown-Dunkirk-Fredonia, NY",2,N,N,N,N,3623,36150,36057,2017-2018,42,0.0,1,42
3605640,BRONXVILLE UNION FREE SCHOOL DISTRICT,36,177 PONDFIELD RD,BRONXVILLE,NY,10708,36,36119,Westchester County,40.937635,-73.830832,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3616,36088,36037,2017-2018,21,0.0,1,21
3605670,BROOKFIELD CENTRAL SCHOOL DISTRICT,36,1910 FAIRGROUND RD,BROOKFIELD,NY,13314,36,36053,Madison County,42.815428,-75.314411,45060,"Syracuse, NY",1,532,"Syracuse-Auburn, NY",N,N,3622,36121,36053,2017-2018,42,0.0,1,42
3605820,BRUSHTON-MOIRA CENTRAL SCHOOL DISTRICT,36,758 COUNTY RT 7,BRUSHTON,NY,12916,36,36033,Franklin County,44.825119,-74.518862,31660,"Malone, NY",2,N,N,N,N,3621,36115,36045,2017-2018,42,0.0,1,42
3605850,BUFFALO CITY SCHOOL DISTRICT,36,712 CITY HALL,BUFFALO,NY,14202,36,36029,Erie County,42.886558,-78.879345,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",1,160,"Buffalo-Cheektowaga, NY",N,N,3626,36149,36063,2017-2018,11,0.0,1,11
3605940,BURNT HILLS-BALLSTON LAKE CENTRAL SCHOOL DISTRICT,36,50 CYPRESS DR,SCOTIA,NY,12302,36,36093,Schenectady County,42.8777,-73.9421,10580,"Albany-Schenectady-Troy, NY",1,104,"Albany-Schenectady, NY",N,N,3620,36112,36049,2017-2018,21,0.0,1,21
3606060,BYRAM HILLS CENTRAL SCHOOL DISTRICT,36,10 TRIPP LN,ARMONK,NY,10504,36,36119,Westchester County,41.1334,-73.685661,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3618,36093,36037,2017-2018,41,46.66,2,"21, 41"
3606090,BYRON-BERGEN CENTRAL SCHOOL DISTRICT,36,6917 W BERGEN RD,BERGEN,NY,14416,36,36037,Genesee County,43.078257,-78.003302,12860,"Batavia, NY",2,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3627,36139,36061,2017-2018,42,0.0,1,42
3606160,CAIRO-DURHAM CENTRAL SCHOOL DISTRICT,36,424 MAIN ST,CAIRO,NY,12413,36,36039,Greene County,42.298658,-73.99655200000001,N,N,0,N,N,N,N,3619,36102,36046,2017-2018,42,45.32,2,"41, 42"
3606180,CALEDONIA-MUMFORD CENTRAL SCHOOL DISTRICT,36,99 NORTH ST,CALEDONIA,NY,14423,36,36051,Livingston County,42.98211,-77.855379,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3627,36133,36059,2017-2018,41,0.0,1,41
3606210,CAMBRIDGE CENTRAL SCHOOL DISTRICT,36,58 S PARK ST,CAMBRIDGE,NY,12816,36,36115,Washington County,43.0378,-73.3783,24020,"Glens Falls, NY",1,104,"Albany-Schenectady, NY",N,N,3621,36107,36045,2017-2018,42,0.0,1,42
3606240,CAMDEN CENTRAL SCHOOL DISTRICT,36,51 THIRD ST,CAMDEN,NY,13316,36,36065,Oneida County,43.338781,-75.745059,46540,"Utica-Rome, NY",1,N,N,N,N,3622,36117,36047,2017-2018,42,0.0,1,42
3606300,CANAJOHARIE CENTRAL SCHOOL DISTRICT,36,136 SCHOLASTIC WAY,CANAJOHARIE,NY,13317,36,36057,Montgomery County,42.896076,-74.561218,11220,"Amsterdam, NY",2,104,"Albany-Schenectady, NY",N,N,3619,36111,36046,2017-2018,32,0.0,1,32
3606330,CANANDAIGUA CITY SCHOOL DISTRICT,36,143 N PEARL ST,CANANDAIGUA,NY,14424,36,36069,Ontario County,42.8898,-77.2932,40380,"Rochester, NY",1,464,"Rochester-Batavia-Seneca Falls, NY",N,N,3627,36131,36054,2017-2018,21,0.0,1,21
3606360,CANASERAGA CENTRAL SCHOOL DISTRICT,36,4-8 MAIN ST,CANASERAGA,NY,14822,36,36003,Allegany County,42.462788,-77.77068200000001,N,N,0,N,N,N,N,3623,36148,36057,2017-2018,42,0.0,1,42
3606390,CANASTOTA CENTRAL SCHOOL DISTRICT,36,120 ROBERTS ST,CANASTOTA,NY,13032,36,36053,Madison County,43.083496,-75.74696800000001,45060,"Syracuse, NY",1,532,"Syracuse-Auburn, NY",N,N,3622,36121,36053,2017-2018,41,30.01,2,"32, 41"
3606420,CANDOR CENTRAL SCHOOL DISTRICT,36,1 ACADEMY ST,CANDOR,NY,13743,36,36107,Tioga County,42.22908,-76.337085,13780,"Binghamton, NY",1,N,N,N,N,3623,36124,36052,2017-2018,42,0.0,1,42
3606470,CANTON CENTRAL SCHOOL DISTRICT,36,99 STATE ST,CANTON,NY,13617,36,36089,St. Lawrence County,44.607234,-75.16834,36300,"Ogdensburg-Massena, NY",2,N,N,N,N,3621,36116,36048,2017-2018,41,0.08,2,"33, 41"
3606500,SPACKENKILL UNION FREE SCHOOL DISTRICT,36,15 CROFT RD,POUGHKEEPSIE,NY,12603,36,36027,Dutchess County,41.6618,-73.924931,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3618,36106,36041,2017-2018,21,0.0,1,21
3606540,CARLE PLACE UNION FREE SCHOOL DISTRICT,36,168 CHERRY LN,CARLE PLACE,NY,11514,36,36059,Nassau County,40.755282,-73.605918,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3604,36019,36007,2017-2018,21,0.0,1,21
3606570,CARMEL CENTRAL SCHOOL DISTRICT,36,81 SOUTH ST,PATTERSON,NY,12563,36,36079,Putnam County,41.5084,-73.606697,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3618,36094,36040,2017-2018,21,20.51,2,"21, 41"
3606630,CARTHAGE CENTRAL SCHOOL DISTRICT,36,25059 WOOLWORTH ST,CARTHAGE,NY,13619,36,36045,Jefferson County,44.032301,-75.719498,48060,"Watertown-Fort Drum, NY",1,N,N,N,N,3621,36117,36048,2017-2018,41,27.78,2,"23, 41"
3606660,CASSADAGA VALLEY CENTRAL SCHOOL DISTRICT,36,5935 RT 60,SINCLAIRVILLE,NY,14782,36,36013,Chautauqua County,42.254560000000005,-79.28378500000001,27460,"Jamestown-Dunkirk-Fredonia, NY",2,N,N,N,N,3623,36150,36057,2017-2018,42,0.0,1,42
3606690,CATO-MERIDIAN CENTRAL SCHOOL DISTRICT,36,2851 STATE RTE 370,CATO,NY,13033,36,36011,Cayuga County,43.17107,-76.547177,12180,"Auburn, NY",2,532,"Syracuse-Auburn, NY",N,N,3624,36130,36050,2017-2018,42,0.0,1,42
