LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR,LOCALE,LOC_OTHER,LOC_COUNT,LOC_SCH
634170,San Bernardino City Unified,6,777 N. F St.,San Bernardino,CA,92410,6,6071,San Bernardino County,34.113071,-117.295741,40140,"Riverside-San Bernardino-Ontario, CA",1,348,"Los Angeles-Long Beach, CA",N,N,631,06047,06020,2017-2018,12,11.17,3,"12, 21, 41"
634230,San Bruno Park Elementary,6,500 Acacia Ave.,San Bruno,CA,94066,6,6081,San Mateo County,37.6223,-122.4161,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,614,06022,06013,2017-2018,21,0.0,1,21
634290,San Carlos Elementary,6,1200 Industrial Rd. Unit 9,San Carlos,CA,94070,6,6081,San Mateo County,37.50127,-122.247601,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,614,06022,06013,2017-2018,21,0.0,1,21
634320,San Diego Unified,6,4100 Normal St.,San Diego,CA,92103,6,6073,San Diego County,32.75528,-117.147591,41740,"San Diego-Carlsbad, CA",1,N,N,N,N,653,06078,06039,2017-2018,11,0.96,2,"11, 21"
634380,San Dieguito Union High,6,710 Encinitas Blvd.,Encinitas,CA,92024,6,6073,San Diego County,33.048700000000004,-117.2767,41740,"San Diego-Carlsbad, CA",1,N,N,N,N,649,06076,06036,2017-2018,11,47.6,3,"11, 12, 21"
634410,San Francisco Unified,6,555 Franklin St.,San Francisco,CA,94102,6,6075,San Francisco County,37.7794,-122.4219,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,612,06017,06011,2017-2018,11,0.59,2,"11, 21"
634425,San Gabriel Unified,6,408 Junipero Serra Dr.,San Gabriel,CA,91776,6,6037,Los Angeles County,34.097554,-118.104626,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,627,06049,06022,2017-2018,21,0.0,1,21
634440,San Jacinto Unified,6,2045 S. San Jacinto Ave.,San Jacinto,CA,92583,6,6065,Riverside County,33.765254,-116.95832,40140,"Riverside-San Bernardino-Ontario, CA",1,348,"Los Angeles-Long Beach, CA",N,N,636,06042,06023,2017-2018,22,0.0,1,22
634590,San Jose Unified,6,855 Lenzen Ave.,San Jose,CA,95126,6,6085,Santa Clara County,37.3355,-121.9111,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,619,06028,06015,2017-2018,11,0.0,1,11
634620,San Juan Unified,6,3738 Walnut Ave.,Carmichael,CA,95608,6,6067,Sacramento County,38.6333,-121.3459,40900,"Sacramento--Roseville--Arden-Arcade, CA",1,472,"Sacramento-Roseville, CA",N,N,607,06008,06004,2017-2018,21,45.87,3,"11, 13, 21"
634680,San Leandro Unified,6,835 E. 14th St. Ste. 200,San Leandro,CA,94577,6,6001,Alameda County,37.7273,-122.157181,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,613,06018,06009,2017-2018,13,0.0,1,13
634710,San Lorenzo Unified,6,15510 Usher St.,San Lorenzo,CA,94580,6,6001,Alameda County,37.6892,-122.1288,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,615,06020,06010,2017-2018,21,15.0,2,"13, 21"
634740,San Lorenzo Valley Unified,6,325 Marion Ave.,Ben Lomond,CA,95005,6,6087,Santa Cruz County,37.084672000000005,-122.074799,42100,"Santa Cruz-Watsonville, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,618,06029,06017,2017-2018,41,10.28,2,"22, 41"
634770,San Lucas Union Elementary,6,53675 San Benito St.,San Lucas,CA,93954,6,6053,Monterey County,36.12996,-121.016446,41500,"Salinas, CA",1,N,N,N,N,620,06030,06012,2017-2018,42,0.0,1,42
634800,San Luis Coastal Unified,6,1500 Lizzie St.,San Luis Obispo,CA,93401,6,6079,San Luis Obispo County,35.281277,-120.649856,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",1,N,N,N,N,624,06035,06017,2017-2018,13,39.52,4,"13, 23, 31, 41"
634860,San Marino Unified,6,1665 W. Dr.,San Marino,CA,91108,6,6037,Los Angeles County,34.118216000000004,-118.112195,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,627,06049,06025,2017-2018,21,0.0,1,21
634880,San Marcos Unified,6,255 Pico Ave. Ste. 250,San Marcos,CA,92069,6,6073,San Diego County,33.1423,-117.1657,41740,"San Diego-Carlsbad, CA",1,N,N,N,N,650,06075,06038,2017-2018,21,4.77,2,"12, 21"
634920,San Mateo-Foster City,6,1170 Chess Dr.,Foster City,CA,94404,6,6081,San Mateo County,37.56616,-122.273481,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,614,06022,06013,2017-2018,21,0.0,1,21
634980,San Mateo Union High,6,650 N. Delaware St.,San Mateo,CA,94401,6,6081,San Mateo County,37.57828,-122.33184,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,614,06022,06013,2017-2018,21,5.85,2,"13, 21"
635010,San Miguel Joint Union,6,1601 L St.,San Miguel,CA,93451,6,6079,San Luis Obispo County,35.757136,-120.697498,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",1,N,N,N,N,624,06035,06017,2017-2018,42,0.0,1,42
635040,San Pasqual Union Elementary,6,15305 Rockwood Rd.,Escondido,CA,92027,6,6073,San Diego County,33.110556,-117.011759,41740,"San Diego-Carlsbad, CA",1,N,N,N,N,652,06077,06039,2017-2018,41,0.0,1,41
635070,San Pasqual Valley Unified,6,Route 1 676 Baseline Rd.,Winterhaven,CA,92283,6,6025,Imperial County,32.75108,-114.598356,20940,"El Centro, CA",1,N,N,N,N,651,06056,06040,2017-2018,41,0.0,1,41
635090,San Rafael City Elementary,6,310 Nova Albion Way,San Rafael,CA,94903,6,6041,Marin County,38.0012,-122.5532,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,602,06010,06002,2017-2018,13,15.07,2,"13, 21"
635110,San Rafael City High,6,310 Nova Albion Way,San Rafael,CA,94903,6,6041,Marin County,38.00119,-122.553941,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,602,06010,06002,2017-2018,13,0.0,1,13
635130,San Ramon Valley Unified,6,699 Old Orchard Dr.,Danville,CA,94526,6,6013,Contra Costa County,37.812444,-121.977672,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,611,06016,06007,2017-2018,13,42.98,2,"13, 21"
635220,San Ysidro Elementary,6,4350 Otay Mesa Rd.,San Ysidro,CA,92173,6,6073,San Diego County,32.564260000000004,-117.039991,41740,"San Diego-Carlsbad, CA",1,N,N,N,N,651,06080,06040,2017-2018,11,13.84,2,"11, 41"
635250,Sanger Unified,6,1905 Seventh St.,Sanger,CA,93657,6,6019,Fresno County,36.705589,-119.563569,23420,"Fresno, CA",1,260,"Fresno-Madera, CA",N,N,621,06031,06014,2017-2018,31,31.76,4,"21, 31, 41, 42"
635310,Santa Ana Unified,6,1601 E. Chestnut Ave.,Santa Ana,CA,92701,6,6059,Orange County,33.7426,-117.8467,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,646,06069,06034,2017-2018,11,0.0,1,11
635430,Santa Clara Unified,6,1889 Lawrence Rd.,Santa Clara,CA,95052,6,6085,Santa Clara County,37.357381,-121.995476,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,617,06025,06010,2017-2018,12,3.3,2,"11, 12"
635490,Santa Clara Elementary,6,20030 E. Telegraph Rd.,Santa Paula,CA,93060,6,6111,Ventura County,34.376275,-118.999904,37100,"Oxnard-Thousand Oaks-Ventura, CA",1,348,"Los Angeles-Long Beach, CA",N,N,626,06037,06019,2017-2018,42,0.0,1,42
635590,Santa Cruz City Elementary,6,405 Old San Jose Rd.,Soquel,CA,95073,6,6087,Santa Cruz County,36.991800000000005,-121.9573,42100,"Santa Cruz-Watsonville, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,620,06029,06017,2017-2018,13,0.0,1,13
635600,Santa Cruz City High,6,405 Old San Jose Rd.,Soquel,CA,95073,6,6087,Santa Cruz County,36.99178,-121.959561,42100,"Santa Cruz-Watsonville, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,620,06029,06017,2017-2018,13,27.37,2,"13, 22"
635670,Santa Maria Joint Union High,6,2560 Skyway Dr.,Santa Maria,CA,93455,6,6083,Santa Barbara County,34.912800000000004,-120.454,42200,"Santa Maria-Santa Barbara, CA",1,N,N,N,N,624,06035,06019,2017-2018,12,32.92,2,"12, 22"
635700,Santa Monica-Malibu Unified,6,1651 16th St.,Santa Monica,CA,90404,6,6037,Los Angeles County,34.022301,-118.478995,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,633,06050,06026,2017-2018,13,15.01,2,"13, 21"
635790,Santa Rita Union Elementary,6,57 Russell Rd.,Salinas,CA,93906,6,6053,Monterey County,36.7322,-121.648,41500,"Salinas, CA",1,N,N,N,N,620,06029,06017,2017-2018,12,64.02,3,"12, 22, 41"
635810,Santa Rosa Elementary,6,211 Ridgway Ave.,Santa Rosa,CA,95401,6,6097,Sonoma County,38.4493,-122.7232,42220,"Santa Rosa, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,605,06002,06002,2017-2018,12,0.0,1,12
635830,Santa Rosa High,6,211 Ridgway Ave.,Santa Rosa,CA,95401,6,6097,Sonoma County,38.4493,-122.7232,42220,"Santa Rosa, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,605,06002,06002,2017-2018,12,0.0,1,12
635850,Santa Ynez Valley Union High,6,2975 E. Highway 246,Santa Ynez,CA,93460,6,6083,Santa Barbara County,34.608492,-120.099684,42200,"Santa Maria-Santa Barbara, CA",1,N,N,N,N,624,06037,06019,2017-2018,32,0.0,1,32
635880,Santee,6,9625 Cuyamaca St.,Santee,CA,92071,6,6073,San Diego County,32.853105,-116.982899,41740,"San Diego-Carlsbad, CA",1,N,N,N,N,650,06071,06038,2017-2018,21,0.0,1,21
635910,Saratoga Union Elementary,6,20460 Forrest Hills Dr.,Saratoga,CA,95070,6,6085,Santa Clara County,37.255504,-122.031707,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,618,06028,06015,2017-2018,21,0.0,1,21
635940,Saucelito Elementary,6,17615 Ave. 104,Terra Bella,CA,93270,6,6107,Tulare County,35.978332,-119.178447,47300,"Visalia-Porterville, CA",1,546,"Visalia-Porterville-Hanford, CA",N,N,621,06026,06014,2017-2018,42,0.0,1,42
635970,Saugus Union,6,24930 Ave. Stanford,Santa Clarita,CA,91355,6,6037,Los Angeles County,34.439142000000004,-118.571802,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,625,06038,06021,2017-2018,21,0.0,1,21
636000,Sausalito Marin City,6,200 Phillips Dr.,Sausalito,CA,94965,6,6041,Marin County,37.87259,-122.513621,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,602,06010,06002,2017-2018,21,0.0,1,21
636030,Savanna Elementary,6,1330 S. Knott Ave.,Anaheim,CA,92804,6,6059,Orange County,33.813852000000004,-118.01018,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,646,06065,06029,2017-2018,11,23.39,2,"11, 21"
636100,Scotia Union Elementary,6,417 Church St.,Scotia,CA,95565,6,6023,Humboldt County,40.486237,-124.101659,21700,"Eureka-Arcata-Fortuna, CA",2,N,N,N,N,602,06002,06002,2017-2018,33,0.0,1,33
636180,Sebastopol Union Elementary,6,7611 Huntley St.,Sebastopol,CA,95472,6,6097,Sonoma County,38.400428,-122.830947,42220,"Santa Rosa, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,602,06010,06002,2017-2018,21,13.48,2,"21, 41"
636210,Seeley Union Elementary,6,1812 W. Rio Vista St.,Seeley,CA,92273,6,6025,Imperial County,32.795733,-115.691169,20940,"El Centro, CA",1,N,N,N,N,651,06056,06040,2017-2018,41,0.0,1,41
636240,Seiad Elementary,6,44539 Highway 96,Seiad Valley,CA,96086,6,6093,Siskiyou County,41.842103,-123.193115,N,N,0,N,N,N,N,601,06001,06001,2017-2018,43,0.0,1,43
636270,Selma Unified,6,3036 Thompson Ave.,Selma,CA,93662,6,6019,Fresno County,36.578707,-119.619216,23420,"Fresno, CA",1,260,"Fresno-Madera, CA",N,N,621,06031,06014,2017-2018,31,10.94,3,"31, 41, 42"
636330,Semitropic Elementary,6,25300 Highway 46,Wasco,CA,93280,6,6029,Kern County,35.602232,-119.507938,12540,"Bakersfield, CA",1,N,N,N,N,621,06032,06014,2017-2018,42,0.0,1,42
636360,Sequoia Union Elementary,6,23958 Ave. 324,Lemon Cove,CA,93244,6,6107,Tulare County,36.375969,-119.036781,47300,"Visalia-Porterville, CA",1,546,"Visalia-Porterville-Hanford, CA",N,N,623,06026,06016,2017-2018,42,0.0,1,42
636390,Sequoia Union High,6,480 James Ave.,Redwood City,CA,94062,6,6081,San Mateo County,37.4821,-122.236,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,618,06022,06013,2017-2018,21,27.79,2,"13, 21"
636420,Shaffer Union Elementary,6,722-055 Highway 395 N.,Litchfield,CA,96117,6,6035,Lassen County,40.382272,-120.382257,45000,"Susanville, CA",2,N,N,N,N,601,06001,06001,2017-2018,43,0.0,1,43
636450,Shandon Joint Unified,6,101 S. First St.,Shandon,CA,93461,6,6079,San Luis Obispo County,35.65393,-120.376291,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",1,N,N,N,N,624,06035,06017,2017-2018,42,0.0,1,42
636570,Shasta Union Elementary,6,10446 Red Bluff Rd.,Shasta,CA,96087,6,6089,Shasta County,40.590381,-122.487892,39820,"Redding, CA",1,454,"Redding-Red Bluff, CA",N,N,601,06001,06001,2017-2018,41,0.0,1,41
636600,Shasta Union High,6,2200 Eureka Way Ste. B,Redding,CA,96001,6,6089,Shasta County,40.58738,-122.404562,39820,"Redding, CA",1,454,"Redding-Red Bluff, CA",N,N,601,06001,06001,2017-2018,13,24.4,2,"13, 41"
636660,Shiloh Elementary,6,6633 Paradise Rd.,Modesto,CA,95358,6,6099,Stanislaus County,37.609659,-121.115978,33700,"Modesto, CA",1,382,"Modesto-Merced, CA",N,N,610,06021,06012,2017-2018,41,0.0,1,41
636670,Shoreline Unified,6,10 John St.,Tomales,CA,94971,6,6041,Marin County,38.24542,-122.90365,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,602,06010,06002,2017-2018,42,0.0,1,42
636780,Sierra-Plumas Joint Unified,6,109 Beckwith Rd.,Loyalton,CA,96118,6,6091,Sierra County,39.680072,-120.249059,N,N,0,N,N,N,N,601,06001,06001,2017-2018,42,11.79,2,"42, 43"
636800,Sierra Sands Unified,6,113 W. Felspar Ave.,Ridgecrest,CA,93555,6,6029,Kern County,35.633274,-117.671567,12540,"Bakersfield, CA",1,N,N,N,N,623,06034,06016,2017-2018,33,11.21,3,"33, 41, 43"
636805,Sierra Unified,6,29143 Auberry Rd.,Prather,CA,93651,6,6019,Fresno County,37.036754,-119.523866,23420,"Fresno, CA",1,260,"Fresno-Madera, CA",N,N,604,06023,06008,2017-2018,42,0.08,2,"42, 43"
636810,Silver Fork Elementary,6,2701 Amber Trail,Pollock Pines,CA,95726,6,6017,El Dorado County,38.7468,-120.5794,40900,"Sacramento--Roseville--Arden-Arcade, CA",1,472,"Sacramento-Roseville, CA",N,N,604,06005,06001,2017-2018,43,0.0,1,43
636820,Silver Valley Unified,6,35320 Daggett-Yermo Rd.,Yermo,CA,92398,6,6071,San Bernardino County,34.89503,-116.887395,40140,"Riverside-San Bernardino-Ontario, CA",1,348,"Los Angeles-Long Beach, CA",N,N,608,06033,06016,2017-2018,33,42.92,3,"33, 42, 43"
636840,Simi Valley Unified,6,875 E. Cochran,Simi Valley,CA,93065,6,6111,Ventura County,34.279529000000004,-118.78152,37100,"Oxnard-Thousand Oaks-Ventura, CA",1,348,"Los Angeles-Long Beach, CA",N,N,626,06038,06027,2017-2018,22,0.0,1,22
636940,Siskiyou Union High,6,624 Everitt Memorial Hwy.,Mount Shasta,CA,96067,6,6093,Siskiyou County,41.321074,-122.305185,N,N,0,N,N,N,N,601,06001,06001,2017-2018,33,43.65,4,"33, 41, 42, 43"
636960,Snelling-Merced Falls Union Elementary,6,16099 N. Highway 59,Snelling,CA,95369,6,6047,Merced County,37.522256,-120.434286,32900,"Merced, CA",1,382,"Modesto-Merced, CA",N,N,616,06021,06012,2017-2018,42,0.0,1,42
636970,Snowline Joint Unified,6,4075 Nielson Rd.,Phelan,CA,92329,6,6071,San Bernardino County,34.418657,-117.573042,40140,"Riverside-San Bernardino-Ontario, CA",1,348,"Los Angeles-Long Beach, CA",N,N,608,06036,06023,2017-2018,41,29.71,4,"12, 31, 41, 42"
636972,Victor Valley Union High,6,16350 Mojave Dr.,Victorville,CA,92395,6,6071,San Bernardino County,34.529505,-117.308132,40140,"Riverside-San Bernardino-Ontario, CA",1,348,"Los Angeles-Long Beach, CA",N,N,608,06033,06021,2017-2018,12,14.25,2,"12, 41"
636990,Solana Beach Elementary,6,309 N. Rios Ave.,Solana Beach,CA,92075,6,6073,San Diego County,32.9893,-117.2685,41740,"San Diego-Carlsbad, CA",1,N,N,N,N,649,06078,06039,2017-2018,11,41.36,2,"11, 21"
637050,Soledad Unified,6,1261 Metz Rd.,Soledad,CA,93960,6,6053,Monterey County,36.42758,-121.318518,41500,"Salinas, CA",1,N,N,N,N,620,06030,06012,2017-2018,32,0.0,1,32
637110,Solvang Elementary,6,565 Atterdag Rd.,Solvang,CA,93463,6,6083,Santa Barbara County,34.5981,-120.1416,42200,"Santa Maria-Santa Barbara, CA",1,N,N,N,N,624,06037,06019,2017-2018,32,0.0,1,32
637140,Somis Union,6,5268 N. St.,Somis,CA,93066,6,6111,Ventura County,34.257702,-118.998025,37100,"Oxnard-Thousand Oaks-Ventura, CA",1,348,"Los Angeles-Long Beach, CA",N,N,626,06037,06019,2017-2018,23,0.0,1,23
637200,Sonoma Valley Unified,6,17850 RailRd. Ave.,Sonoma,CA,95476,6,6097,Sonoma County,38.3128,-122.4929,42220,"Santa Rosa, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,605,06004,06002,2017-2018,31,4.8,2,"31, 41"
637230,Sonora Elementary,6,830 Greenley Rd.,Sonora,CA,95370,6,6109,Tuolumne County,37.980261,-120.370292,43760,"Sonora, CA",2,N,N,N,N,604,06005,06008,2017-2018,32,0.0,1,32
637260,Sonora Union High,6,100 Sch St.,Sonora,CA,95370,6,6109,Tuolumne County,37.990177,-120.385293,43760,"Sonora, CA",2,N,N,N,N,604,06005,06008,2017-2018,32,0.0,1,32
637290,Soquel Union Elementary,6,620 Monterey Ave.,Capitola,CA,95010,6,6087,Santa Cruz County,36.9789,-121.9483,42100,"Santa Cruz-Watsonville, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,620,06029,06017,2017-2018,22,0.0,1,22
637320,Soulsbyville Elementary,6,20300 Soulsbyville Rd.,Soulsbyville,CA,95372,6,6109,Tuolumne County,37.98989,-120.265504,43760,"Sonora, CA",2,N,N,N,N,604,06005,06008,2017-2018,32,0.0,1,32
637350,South Bay Union Elementary,6,6077 Loma Ave.,Eureka,CA,95503,6,6023,Humboldt County,40.73457,-124.208687,21700,"Eureka-Arcata-Fortuna, CA",2,N,N,N,N,602,06002,06002,2017-2018,33,0.0,1,33
637380,South Bay Union,6,601 Elm Ave.,Imperial Beach,CA,91932,6,6073,San Diego County,32.580036,-117.120141,41740,"San Diego-Carlsbad, CA",1,N,N,N,N,651,06078,06040,2017-2018,11,34.32,2,"11, 21"
637470,South Fork Union,6,5225 Kelso Valley Rd.,Weldon,CA,93283,6,6029,Kern County,35.646837,-118.274727,12540,"Bakersfield, CA",1,N,N,N,N,623,06026,06016,2017-2018,43,0.0,1,43
637500,South Pasadena Unified,6,1020 El Centro St.,South Pasadena,CA,91030,6,6037,Los Angeles County,34.114892000000005,-118.155721,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,627,06041,06025,2017-2018,21,0.0,1,21
637530,South San Francisco Unified,6,398 B St.,South San Francisco,CA,94080,6,6081,San Mateo County,37.648383,-122.428439,41860,"San Francisco-Oakland-Hayward, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,614,06022,06013,2017-2018,13,13.13,2,"13, 21"
637560,South Whittier Elementary,6,11200 Telechron Ave.,Whittier,CA,90605,6,6037,Los Angeles County,33.929398,-118.039164,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,638,06057,06032,2017-2018,21,0.0,1,21
637590,Southern Humboldt Joint Unified,6,110 Sch Rd.,Miranda,CA,95553,6,6023,Humboldt County,40.235800000000005,-123.8219,21700,"Eureka-Arcata-Fortuna, CA",2,N,N,N,N,602,06002,06002,2017-2018,43,0.0,1,43
637620,Southern Kern Unified,6,2601 Rosamond Blvd.,Rosamond,CA,93560,6,6029,Kern County,34.864639000000004,-118.178999,12540,"Bakersfield, CA",1,N,N,N,N,623,06036,06016,2017-2018,31,0.0,1,31
637630,Southern Trinity Joint Unified,6,680 Van Duzen Rd.,Bridgeville,CA,95526,6,6105,Trinity County,40.45537,-123.528762,N,N,0,N,N,N,N,602,06002,06002,2017-2018,43,0.0,1,43
637650,Southside Elementary,6,4991 S.side Rd.,Hollister,CA,95023,6,6069,San Benito County,36.800689,-121.364948,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,620,06030,06012,2017-2018,41,0.0,1,41
637680,Spencer Valley Elementary,6,4414 Highway 78 and 79,Santa Ysabel,CA,92070,6,6073,San Diego County,33.096564,-116.645535,41740,"San Diego-Carlsbad, CA",1,N,N,N,N,650,06071,06038,2017-2018,22,1.7,2,"22, 42"
637710,Spreckels Union Elementary,6,130 RailRd. Ave.,Spreckels,CA,93962,6,6053,Monterey County,36.626108,-121.642496,41500,"Salinas, CA",1,N,N,N,N,620,06030,06012,2017-2018,22,0.0,1,22
637770,Springville Union Elementary,6,35424 Ward Ave.,Springville,CA,93265,6,6107,Tulare County,36.130525,-118.822513,47300,"Visalia-Porterville, CA",1,546,"Visalia-Porterville-Hanford, CA",N,N,623,06026,06016,2017-2018,42,0.0,1,42
637830,Saint Helena Unified,6,465 Main St.,St. Helena,CA,94574,6,6055,Napa County,38.49734,-122.461821,34900,"Napa, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,605,06004,06003,2017-2018,31,0.0,1,31
637890,Standard Elementary,6,1200 N. Chester Ave.,Bakersfield,CA,93308,6,6029,Kern County,35.416247,-119.020659,12540,"Bakersfield, CA",1,N,N,N,N,623,06034,06016,2017-2018,21,0.0,1,21
637950,Stanislaus Union Elementary,6,2410 Janna Ave.,Modesto,CA,95350,6,6099,Stanislaus County,37.6776,-121.0291,33700,"Modesto, CA",1,382,"Modesto-Merced, CA",N,N,610,06012,06005,2017-2018,12,10.24,2,"12, 41"
638010,Stockton Unified,6,701 N. Madison St.,Stockton,CA,95202,6,6077,San Joaquin County,37.95945,-121.296098,44700,"Stockton-Lodi, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,609,06013,06005,2017-2018,11,19.74,2,"11, 21"
638040,Stone Corral Elementary,6,15590 Ave. 383,Visalia,CA,93292,6,6107,Tulare County,36.484435000000005,-119.224104,47300,"Visalia-Porterville, CA",1,546,"Visalia-Porterville-Hanford, CA",N,N,622,06026,06014,2017-2018,12,20.03,2,"12, 42"
638070,Stony Creek Joint Unified,6,3430 Co Rd. 309,Elk Creek,CA,95939,6,6021,Glenn County,39.606861,-122.538381,N,N,0,N,N,N,N,603,06003,06004,2017-2018,43,0.0,1,43
638130,Strathmore Union Elementary,6,19811 Orange Belt Dr.,Strathmore,CA,93267,6,6107,Tulare County,36.1493,-119.0626,47300,"Visalia-Porterville, CA",1,546,"Visalia-Porterville-Hanford, CA",N,N,623,06026,06014,2017-2018,23,0.0,1,23
638220,Sulphur Springs Union,6,27000 Weyerhaeuser Way,Canyon Country,CA,91351,6,6037,Los Angeles County,34.407899,-118.467091,31080,"Los Angeles-Long Beach-Anaheim, CA",1,348,"Los Angeles-Long Beach, CA",N,N,625,06038,06021,2017-2018,21,10.16,2,"21, 41"
638250,Summerville Elementary,6,18451 Carter St.,Tuolumne,CA,95379,6,6109,Tuolumne County,37.957029,-120.235516,43760,"Sonora, CA",2,N,N,N,N,604,06005,06008,2017-2018,41,0.0,1,41
638280,Summerville Union High,6,17555 Tuolumne Rd.,Tuolumne,CA,95379,6,6109,Tuolumne County,37.961514,-120.255415,43760,"Sonora, CA",2,N,N,N,N,604,06005,06008,2017-2018,41,41.35,4,"32, 41, 42, 43"
638340,Sundale Union Elementary,6,13990 Ave. 240,Tulare,CA,93274,6,6107,Tulare County,36.225951,-119.261131,47300,"Visalia-Porterville, CA",1,546,"Visalia-Porterville-Hanford, CA",N,N,622,06026,06016,2017-2018,41,0.0,1,41
638430,Sunnyside Union Elementary,6,21644 Ave. 196,Strathmore,CA,93267,6,6107,Tulare County,36.14563,-119.0878,47300,"Visalia-Porterville, CA",1,546,"Visalia-Porterville-Hanford, CA",N,N,623,06026,06014,2017-2018,41,0.0,1,41
638460,Sunnyvale,6,819 W. Iowa Ave.,Sunnyvale,CA,94088,6,6085,Santa Clara County,37.374811,-122.040514,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,617,06024,06013,2017-2018,12,0.0,1,12
638520,Surprise Valley Joint Unified,6,470 Lincoln St.,Cedarville,CA,96104,6,6049,Modoc County,41.52722,-120.1786,N,N,0,N,N,N,N,601,06001,06001,2017-2018,43,0.0,1,43
638550,Susanville Elementary,6,109 S. Gilman St.,Susanville,CA,96130,6,6035,Lassen County,40.41377,-120.645271,45000,"Susanville, CA",2,N,N,N,N,601,06001,06001,2017-2018,33,33.42,2,"33, 41"
638610,Sutter Union High,6,2665 Acacia St.,Sutter,CA,95982,6,6101,Sutter County,39.167018,-121.755876,49700,"Yuba City, CA",1,472,"Sacramento-Roseville, CA",N,N,603,06003,06004,2017-2018,41,0.0,1,41
638640,Sweetwater Union High,6,1130 Fifth Ave.,Chula Vista,CA,91911,6,6073,San Diego County,32.61018,-117.077172,41740,"San Diego-Carlsbad, CA",1,N,N,N,N,651,06080,06040,2017-2018,21,28.58,3,"11, 21, 41"
638670,Sylvan Union Elementary,6,605 Sylvan Ave.,Modesto,CA,95350,6,6099,Stanislaus County,37.689,-120.9857,33700,"Modesto, CA",1,382,"Modesto-Merced, CA",N,N,610,06012,06005,2017-2018,12,10.21,2,"12, 21"
638700,Taft City,6,820 Sixth St.,Taft,CA,93268,6,6029,Kern County,35.148728,-119.456526,12540,"Bakersfield, CA",1,N,N,N,N,623,06034,06016,2017-2018,32,0.0,1,32
